molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL25817,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,120.0,Active,272.352,2.0622000000000003,3,5,6.920818753952375
CHEMBL277176,CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O,61.0,Active,328.4600000000001,3.532400000000002,3,5,7.214670164989233
CHEMBL279455,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,44.0,Active,300.406,2.755300000000001,2,5,7.356547323513812
CHEMBL23338,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,93.0,Active,300.362,2.2821,2,6,7.031517051446065
CHEMBL36083,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCN)C(=O)O)cc1,2.5,Active,439.48000000000025,0.1425000000000014,5,10,8.602059991327963
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,450.0,Active,290.32300000000004,1.2575999999999998,2,7,6.346787486224656
CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0.82,Active,454.4470000000002,0.2684000000000012,5,10,9.086186147616283
CHEMBL61708,Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1,10000.0,Inactive,428.40500000000014,0.9055999999999989,7,8,5.0
CHEMBL282022,C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,110.0,Active,300.362,1.9775,2,6,6.958607314841775
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,2300.0,Intermediate,427.41700000000014,0.6664000000000003,6,6,5.638272163982407
CHEMBL34918,N#CCN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,460.0,Active,478.4650000000002,1.4955799999999997,5,9,6.337242168318426
CHEMBL23447,CCc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,310.0,Active,272.35200000000003,2.11122,2,5,6.508638306165727
CHEMBL278345,CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,67.0,Active,302.37800000000004,2.2015,2,6,7.173925197299173
CHEMBL83644,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)(F)CN)C(=O)O)cc1,1.3,Active,475.4600000000002,0.3877000000000013,5,10,8.886056647693163
CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,90.0,Active,369.4250000000001,2.740520000000001,3,8,7.045757490560675
CHEMBL23609,CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,170.0,Active,304.35,1.6477000000000002,2,7,6.769551078621726
CHEMBL422395,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,300.0,Active,477.4770000000002,1.1929,5,7,6.522878745280337
CHEMBL440946,CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O,29.0,Active,300.406,3.184200000000001,3,5,7.5376020021010435
CHEMBL287553,COc1c(C)cc(Cc2cnc(N)nc2N)cc1C,370.0,Active,258.325,1.85724,2,5,6.431798275933005
CHEMBL24374,COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,58.0,Active,342.4870000000001,3.8354000000000017,2,5,7.236572006437063
CHEMBL24503,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,20.0,Active,298.39,2.6184000000000016,3,5,7.698970004336019
CHEMBL25888,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,49.0,Active,286.379,2.4523000000000006,3,5,7.309803919971486
CHEMBL109260,Nc1cc(N)c2cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2c1,14.0,Active,435.4800000000002,2.8372,5,5,7.853871964321762
CHEMBL326200,COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,10000.0,Inactive,346.4120000000001,2.856920000000001,2,8,5.0
CHEMBL307137,Cc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,50000.0,Inactive,439.4320000000002,0.9703200000000006,5,9,4.301029995663981
CHEMBL288142,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O,430.0,Active,458.9060000000002,2.104999999999999,6,8,6.366531544420414
CHEMBL430797,Nc1ncnc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc12,19000.0,Inactive,425.4050000000002,0.6618999999999998,5,9,4.721246399047171
CHEMBL104787,COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,730.0,Active,330.41300000000007,2.772120000000001,2,7,6.136677139879544
CHEMBL289923,NCCCC(NC(=O)c1ccc(NCC2CNc3nc(N)nc(O)c3C2)cc1)C(=O)O,2000.0,Intermediate,429.4810000000002,0.3826000000000008,7,9,5.698970004336019
CHEMBL323960,COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,750.0,Active,316.3860000000001,2.84832,2,7,6.1249387366083
CHEMBL322585,COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1,10000.0,Inactive,344.44000000000005,2.966520000000001,2,7,5.0
CHEMBL322315,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,10000.0,Inactive,360.43900000000014,2.7807200000000005,2,8,5.0
CHEMBL322861,COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,10000.0,Inactive,374.4660000000002,2.9751200000000013,2,8,5.0
CHEMBL65616,C=C(CC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,6.4,Active,466.4580000000002,0.4345000000000007,5,10,8.193820026016112
CHEMBL73267,Nc1nc(N)c2nc(CCc3ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc3)cnc2n1,5.9,Active,455.43100000000015,-0.6119999999999985,6,10,8.229147988357855
CHEMBL308279,C=C(CC(NC(=O)c1ccc(C(CC)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,5.8,Active,479.4970000000002,1.5344000000000009,5,9,8.236572006437063
CHEMBL307820,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(O)CC(=O)O)cc1,5.3,Active,470.4460000000002,-0.7607999999999979,6,11,8.275724130399212
CHEMBL307486,C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,8.8,Active,451.44300000000015,0.5833000000000002,5,9,8.05551732784983
CHEMBL296373,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,4.4,Active,467.4860000000003,1.3683,5,9,8.356547323513812
CHEMBL293263,Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,4.1,Active,439.4320000000002,0.4172000000000005,5,9,8.387216143280265
CHEMBL74422,CN(Cc1cnc2ncnc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,6000.0,Intermediate,439.4320000000002,0.6862000000000003,4,9,5.221848749616356
CHEMBL34823,COc1ccc(C#CCCC(=O)O)cc1Cc1cnc(N)nc1N,30000.0,Inactive,326.35600000000005,1.4567,3,6,4.522878745280337
CHEMBL376180,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,25.0,Active,440.4200000000002,0.2440999999999998,6,10,7.602059991327962
CHEMBL58908,CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,140.0,Active,288.307,1.3592,2,7,6.853871964321762
CHEMBL38053,COc1cc(Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1,1.5,Active,325.37200000000007,2.10562,2,7,8.823908740944319
CHEMBL291540,Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,190.0,Active,284.363,2.2537200000000004,2,5,6.721246399047171
CHEMBL419087,Cc1nc(N)c2nc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,20000.0,Inactive,453.4590000000002,0.9946200000000004,4,9,4.698970004336019
CHEMBL37520,COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N,8000.0,Intermediate,346.38700000000006,1.8741,3,7,5.096910013008056
CHEMBL61356,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,66.0,Active,298.39000000000004,2.5077000000000007,2,5,7.180456064458132
CHEMBL301629,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,46.0,Active,312.4170000000001,2.897800000000002,2,5,7.337242168318426
CHEMBL61857,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2C,14.0,Active,312.41700000000003,3.068700000000001,2,5,7.853871964321762
CHEMBL58481,CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,110.0,Active,284.36300000000006,2.1176,2,5,6.958607314841775
CHEMBL122959,Cc1c2cnc3nc(N)nc(O)c3c2c(C)n1C,95000.0,Inactive,243.27,1.4211399999999996,2,6,4.022276394711152
CHEMBL331208,Nc1nc(O)c2c(ncc3cn(-c4ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc4)cc32)n1,80000.0,Inactive,450.4110000000002,1.3042999999999991,5,9,4.096910013008056
CHEMBL123231,Nc1nc(O)c2c(n1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC21,40000.0,Inactive,456.4590000000002,0.4577000000000003,6,9,4.3979400086720375
CHEMBL146925,COc1ccc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc1,27000.0,Inactive,336.3990000000001,1.756099999999999,2,7,4.568636235841013
CHEMBL439816,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)c(Cl)c1)C3,26000.0,Inactive,375.263,3.0543000000000013,2,6,4.585026652029182
CHEMBL421959,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3,32000.0,Inactive,306.373,1.7474999999999996,2,6,4.494850021680094
CHEMBL148599,Nc1nc(N)c2cc3c(nc2n1)CCN(C(=O)OCc1ccccc1)C3,30000.0,Inactive,350.38200000000006,1.8841,2,7,4.522878745280337
CHEMBL422316,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,5400.0,Intermediate,479.4970000000002,0.7952999999999998,5,9,5.267606240177032
CHEMBL357973,COc1cc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc(OC)c1,22000.0,Inactive,366.4250000000002,1.7646999999999995,2,8,4.657577319177793
CHEMBL149027,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3,1300.0,Intermediate,375.263,3.0543000000000013,2,6,5.886056647693163
CHEMBL154935,CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,22000.0,Inactive,453.4990000000002,2.195520000000001,5,6,4.657577319177793
CHEMBL439973,Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12,1200.0,Intermediate,425.4450000000002,1.6815199999999997,5,6,5.920818753952375
CHEMBL157434,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,920.0,Active,439.4720000000002,1.8871,5,6,6.036212172654444
CHEMBL138870,Nc1nc(=O)c2cc(CSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2[nH]1,330.0,Active,456.4800000000002,1.8453999999999997,5,7,6.481486060122113
CHEMBL171790,O=C(O)CCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,650.0,Active,441.46500000000015,2.6754999999999995,4,7,6.187086643357144
CHEMBL43288,NCCCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,3800.0,Intermediate,426.49800000000016,2.5496,4,7,5.42021640338319
CHEMBL41161,NCCCC(NC(=O)c1ccc(SCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,1500.0,Intermediate,441.5130000000002,2.1317999999999997,5,8,5.823908740944319
CHEMBL38937,NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)O,3.0,Active,457.92200000000025,1.9815999999999996,6,8,8.522878745280337
CHEMBL289372,NCCCC(NC(=O)c1ccc(OCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O,530.0,Active,425.44500000000016,1.418499999999999,5,8,6.275724130399211
CHEMBL39107,NCCCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,3800.0,Intermediate,410.4300000000001,1.8362999999999992,4,7,5.42021640338319
CHEMBL139551,Nc1nc(O)c2cc(COc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,170.0,Active,440.4120000000002,1.544399999999999,5,8,6.769551078621726
CHEMBL160505,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)O)C(=O)O)cc1,1.35,Active,472.4370000000002,0.2164000000000009,5,10,8.869666231504993
CHEMBL349572,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C[C@@H](F)C(=O)O)C(=O)O)cc1,0.84,Active,472.4370000000002,0.2164000000000009,5,10,9.075720713938118
CHEMBL38561,Nc1nc(O)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,100.0,Active,473.8730000000002,2.2309,6,8,7.0
CHEMBL37061,Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,3.8,Active,472.8890000000002,2.1074999999999995,6,8,8.42021640338319
CHEMBL160699,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(F)(F)CC(=O)O)cc1,1.34,Active,490.4270000000002,0.5136000000000013,5,10,8.872895201635192
CHEMBL354121,O=C(O)CCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O,260.0,Active,425.39700000000016,1.9621999999999995,4,7,6.585026652029182
CHEMBL333769,Nc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,320.0,Active,283.36,2.5276,3,6,6.494850021680094
CHEMBL413110,Nc1nc(N)c2c(Sc3ccc(C(F)(F)F)cc3)cccc2n1,2600.0,Intermediate,336.342,3.964200000000001,2,5,5.585026652029182
CHEMBL338742,Nc1nc(N)c2c(Sc3cccc(Cl)c3)cccc2n1,270.0,Active,302.79,3.5988000000000007,2,5,6.568636235841013
CHEMBL334307,Nc1nc(N)c2c(Sc3ccccc3Cl)cccc2n1,92.0,Active,302.79,3.5988000000000007,2,5,7.036212172654444
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2600.0,Intermediate,248.71700000000004,2.5238000000000005,2,4,5.585026652029182
CHEMBL120588,CC(C)(C)c1ccc(Sc2c(N)ccc3nc(N)nc(N)c23)cc1,4300.0,Intermediate,339.4680000000001,3.825100000000001,3,6,5.366531544420414
CHEMBL7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.0,Active,325.37200000000007,2.10562,2,7,8.698970004336019
CHEMBL121057,Nc1nc(N)c2c(Sc3ccc(OC4CCOCC4)cc3)cccc2n1,200.0,Active,368.4620000000001,3.5032000000000023,2,7,6.698970004336019
CHEMBL330868,COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,3500.0,Intermediate,298.37100000000004,2.954,2,6,5.455931955649724
CHEMBL121669,CC(C)COc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1,30.0,Active,396.5600000000001,5.277700000000004,2,6,7.522878745280337
CHEMBL333976,CCN(CC)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,4300.0,Intermediate,339.4680000000001,3.7916000000000007,2,6,5.366531544420414
CHEMBL120783,N#Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,33000.0,Inactive,293.355,2.81708,2,6,4.481486060122112
CHEMBL118490,COc1cccc(Sc2cccc3nc(N)nc(N)c23)c1,1300.0,Intermediate,298.37100000000004,2.954,2,6,5.886056647693163
CHEMBL431359,CC(Cc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)nc(N)c2n1,40.0,Active,453.4590000000001,0.9782000000000004,5,9,7.397940008672037
CHEMBL118316,Nc1nc(N)c2c(Sc3ccc(Br)cc3)cccc2n1,3100.0,Intermediate,347.24100000000004,3.707900000000001,2,5,5.508638306165727
CHEMBL122647,COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1OC,4100.0,Intermediate,328.3970000000001,2.9626,2,7,5.3872161432802645
CHEMBL329985,CC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,2000.0,Intermediate,324.45300000000003,4.242900000000002,2,5,5.698970004336019
CHEMBL328827,Nc1nc(N)c2c(Sc3ccc(N4CCOCC4)cc3)cccc2n1,70000.0,Inactive,353.451,2.782000000000001,2,7,4.154901959985743
CHEMBL121303,COc1ccccc1Sc1cccc2nc(N)nc(N)c12,400.0,Active,298.37100000000004,2.954,2,6,6.3979400086720375
CHEMBL124304,CC(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,2400.0,Intermediate,310.42600000000004,4.068800000000002,2,5,5.619788758288394
CHEMBL121595,CCCCCCc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,550.0,Active,352.5070000000001,5.068200000000004,2,5,6.259637310505756
CHEMBL310759,Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1,2100.0,Intermediate,302.79,3.5988000000000007,2,5,5.6777807052660805
CHEMBL120924,COc1cc(Sc2cccc3nc(N)nc(N)c23)cc(OC)c1OC,4400.0,Intermediate,358.4230000000002,2.9712000000000005,2,8,5.356547323513812
CHEMBL334017,Nc1nc(N)c2c(Sc3ccc(C4CCCCC4)cc3)cccc2n1,10000.0,Inactive,350.49100000000004,4.993100000000003,2,5,5.0
CHEMBL121680,Nc1nc(N)c2c(Sc3ccc([N+](=O)[O-])cc3)cccc2n1,24000.0,Inactive,313.34200000000004,2.853600000000001,2,7,4.619788758288394
CHEMBL302068,CCC(Cc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)nc(N)c2n1,70.0,Active,467.48600000000016,1.368300000000001,5,9,7.154901959985743
CHEMBL420721,CCOc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1,820.0,Active,368.5060000000001,4.641600000000002,2,6,6.086186147616283
CHEMBL123353,Nc1nc(N)c2c(Sc3ccc(O)cc3)cccc2n1,180.0,Active,284.34400000000005,2.6510000000000007,3,6,6.7447274948966935
CHEMBL121644,Nc1nc(N)c2c(Sc3ccc(F)cc3)cccc2n1,2000.0,Intermediate,286.33500000000004,3.084500000000001,2,5,5.698970004336019
CHEMBL100239,Nc1nc(N)c2c(Sc3ccccc3)cccc2n1,620.0,Active,268.345,2.945400000000001,2,5,6.2076083105017466
CHEMBL83547,Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,940.0,Active,282.372,3.25382,2,5,6.026872146400302
CHEMBL123061,CCC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,3900.0,Intermediate,338.4800000000001,4.633000000000003,2,5,5.4089353929735005
CHEMBL122628,CC(C)(C)c1ccc(Sc2c(C#N)ccc3nc(N)nc(N)c23)cc1,9100.0,Intermediate,349.4630000000001,4.114580000000002,2,6,5.040958607678906
CHEMBL60639,CC(Cc1coc2nc(N)cc(N)c12)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,420.0,Active,440.4560000000002,2.3862000000000005,5,7,6.376750709602099
CHEMBL155023,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)Nc2cccc(C(=O)O)c2)C(=O)O)cc1,35.0,Active,573.5700000000004,1.520700000000002,6,11,7.455931955649724
CHEMBL57444,Nc1cc(N)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)coc2n1,1000.0,Intermediate,426.42900000000014,1.8251999999999995,5,7,6.0
CHEMBL157117,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)Nc2cccc(B(O)O)c2)C(=O)O)cc1,30.0,Active,573.3790000000004,-0.4976999999999971,7,12,7.522878745280337
CHEMBL327066,Nc1nc(N)c2nc(COC(=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,3100.0,Intermediate,469.4140000000002,-0.0109999999999997,5,11,5.508638306165727
CHEMBL56977,CCC(Cc1coc2nc(N)cc(N)c12)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,220.0,Active,454.4830000000002,2.7763,5,7,6.657577319177793
CHEMBL421973,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)Nc4cccc(C(=O)O)c4)C(=O)O)cc3)cnc2n1,32.0,Active,559.5430000000002,1.4963999999999995,7,11,7.494850021680094
CHEMBL65711,C=C(CC(NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O,88.0,Active,452.4310000000002,0.4101999999999998,6,10,7.055517327849832
CHEMBL117602,Nc1nc(N)c2cc(COC(=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1,125.0,Active,467.4380000000002,1.199,5,9,6.903089986991944
CHEMBL65620,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(C#N)C(=O)O)C(=O)O)cc1,57.0,Active,479.4570000000002,0.0180800000000011,5,11,7.244125144327507
CHEMBL33208,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,76000.0,Inactive,356.38600000000014,1.8271,3,9,4.119186407719209
CHEMBL32113,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,8500.0,Intermediate,340.38700000000006,1.8428,2,8,5.070581074285707
CHEMBL116200,COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1,26000.0,Inactive,325.37200000000007,2.4235,3,7,4.585026652029182
CHEMBL114839,Nc1nc(N)c2cc(NCc3cccc4c3CCCC4)ccc2n1,600.0,Active,319.41200000000003,3.2851000000000017,3,5,6.221848749616356
CHEMBL325434,COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,26.0,Active,339.39900000000006,2.4478,2,7,7.585026652029182
CHEMBL114058,COc1cc(OC)c(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1,25000.0,Inactive,355.39800000000014,2.4321,3,8,4.6020599913279625
CHEMBL115804,COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,50.0,Active,339.3990000000001,2.4478,2,7,7.301029995663981
CHEMBL114354,CN(Cc1cccc2c1CCCC2)c1ccc2nc(N)nc(N)c2c1,27.0,Active,333.439,3.3094,2,5,7.568636235841013
CHEMBL113999,COc1cc(CNc2ccc3nc(N)nc(N)c3c2)cc(OC)c1OC,23000.0,Inactive,355.39800000000014,2.4321,3,8,4.638272163982407
CHEMBL32708,COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1,13000.0,Inactive,326.36000000000007,1.8185,3,8,4.886056647693163
CHEMBL36245,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,2900.0,Intermediate,340.3870000000001,1.8428,2,8,5.537602002101044
CHEMBL117750,COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,140.0,Active,369.4250000000002,2.4564000000000004,2,8,6.853871964321762
CHEMBL116815,COc1cc(CNc2ccc3nc(N)nc(N)c3c2)cc(OC)c1,28000.0,Inactive,325.37200000000007,2.4235000000000007,3,7,4.552841968657781
CHEMBL116637,COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,27000.0,Inactive,355.39800000000014,2.4321,3,8,4.568636235841013
CHEMBL116816,COc1ccc(OC)c(CNc2ccc3nc(N)nc(N)c3c2)c1,28000.0,Inactive,325.37200000000007,2.4235,3,7,4.552841968657781
CHEMBL113816,COc1cc(CN(C)c2ccc3nc(N)nc(N)c3c2)cc(OC)c1,11.0,Active,339.3990000000001,2.4478,2,7,7.958607314841775
CHEMBL115474,Nc1nc(N)c2cc(NCc3ccccc3)ccc2n1,2400.0,Intermediate,265.32,2.4063000000000008,3,5,5.619788758288394
CHEMBL114833,COc1cc(OC)c(OC)cc1CNc1ccc2nc(N)nc(N)c2c1,1400.0,Intermediate,355.39800000000014,2.4321,3,8,5.853871964321762
CHEMBL80135,Cc1c(N(C)Cc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(O)c12,3200.0,Intermediate,467.48200000000014,1.9102200000000005,5,8,5.494850021680094
CHEMBL36866,Cc1c(NCc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12,4.1,Active,452.4710000000002,1.7625199999999994,6,8,8.387216143280265
CHEMBL36739,Nc1nc(=O)c2cc(NCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2[nH]1,110.0,Active,439.42800000000017,1.1652,6,7,6.958607314841775
CHEMBL305253,CN(Cc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)c1ccc2nc(N)nc(N)c2c1,4.6,Active,452.4710000000001,1.4784000000000008,5,8,8.337242168318426
CHEMBL132142,Nc1nc(N)c2cc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c4ccccc34)cnc2n1,0.0021,Active,489.49200000000025,2.002299999999999,6,9,11.67778070526608
CHEMBL343140,CN(Cc1ccc2nc(N)nc(O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,83.0,Active,453.4550000000002,1.6018,5,8,7.080921907623926
CHEMBL69713,Nc1nc(N)c2cc(N(C=O)Cc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,5.7,Active,466.4540000000002,1.005,5,8,8.244125144327509
CHEMBL77065,Nc1nc(O)c2cc(N(C=O)Cc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,280.0,Active,467.43800000000016,1.1283999999999998,5,8,6.552841968657781
CHEMBL140448,Nc1nc(O)c2cc(CN(C=O)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1,11.0,Active,467.43800000000016,1.1283999999999998,5,8,7.958607314841775
CHEMBL35936,Cc1c(NCc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(O)c12,460.0,Active,453.45500000000015,1.88592,6,8,6.337242168318426
CHEMBL39175,Nc1nc(O)c2cc(CNc3ccc(C(=O)NC(CCS(=O)(=O)O)C(=O)O)cc3)cnc2n1,400.0,Active,476.4710000000002,0.3856,6,10,6.3979400086720375
